,data_ymd,docID,edinetCode,secCode,filerName,docDescription,disclosureStatus,xbrlFlag
37,2016-04-27,S1007E8H,E04592,96360.0,株式会社きんえい,有価証券報告書－第119期(平成27年2月1日－平成28年1月31日),0,1
38,2016-04-27,S1007FHU,E02477,42380.0,ミライアル株式会社,有価証券報告書－第48期(平成27年2月1日－平成28年1月31日),0,1
39,2016-04-27,S1007F25,E04605,96810.0,株式会社東京ドーム,有価証券報告書－第106期(平成27年2月1日－平成28年1月31日),0,1
40,2016-04-27,S1007FIO,E03004,30700.0,株式会社アマガサ,有価証券報告書－第26期(平成27年2月1日－平成28年1月31日),0,1
41,2016-04-27,S1007EZ4,E02685,80680.0,菱洋エレクトロ株式会社,有価証券報告書－第56期(平成27年2月1日－平成28年1月31日),0,1
42,2016-04-27,S1007FL3,E02439,78780.0,株式会社光・彩,有価証券報告書－第49期(平成27年2月1日－平成28年1月31日),0,1
43,2016-04-28,S1007E0I,E02490,43690.0,株式会社　トリケミカル研究所,有価証券報告書－第38期(平成27年2月1日－平成28年1月31日),0,1
44,2016-04-28,S1007FI0,E04075,32460.0,株式会社コーセーアールイー,有価証券報告書－第26期(平成27年2月1日－平成28年1月31日),0,1
45,2016-04-28,S1007F24,E02404,79560.0,ピジョン株式会社,有価証券報告書－第59期(平成27年2月1日－平成28年1月31日),0,1
46,2016-04-28,S1007FLY,E02967,33200.0,クロスプラス株式会社,有価証券報告書－第63期(平成27年2月1日－平成28年1月31日),0,1
47,2016-04-28,S1007EZ5,E04668,,株式会社富山ゴルフ,有価証券報告書－第46期(平成27年2月1日－平成28年1月31日),0,1
48,2016-04-28,S1007F7T,E03317,76140.0,株式会社オーエムツーネットワーク,有価証券報告書－第57期(平成27年2月1日－平成28年1月31日),0,1
49,2016-04-28,S1007FPU,E02065,67570.0,株式会社ＯＳＧコーポレーション,有価証券報告書－第46期(平成27年2月1日－平成28年1月31日),0,1
50,2016-04-28,S1007FOH,E03470,33990.0,株式会社丸千代山岡家,有価証券報告書－第23期(平成27年2月1日－平成28年1月31日),0,1
51,2016-04-28,S1007F5Q,E00571,80130.0,株式会社ナイガイ,有価証券報告書－第119期(平成27年2月1日－平成28年1月31日),0,1
52,2016-04-28,S1007FJC,E03506,30710.0,株式会社ストリーム,有価証券報告書－第17期(平成27年2月1日－平成28年1月31日),0,1
53,2016-04-28,S1007F1Y,E04590,88420.0,株式会社　東京楽天地,有価証券報告書－第117期(平成27年2月1日－平成28年1月31日),0,1
54,2016-04-28,S1007FHE,E04682,,株式会社　横浜スタジアム,有価証券報告書－第39期(平成27年2月1日－平成28年1月31日),0,1
55,2016-04-28,S1007FKW,E22630,,エイチエスビーシー・バンク・ピーエルシー,有価証券報告書,0,0
56,2016-04-28,S1007FSS,E00143,19280.0,積水ハウス株式会社,有価証券報告書－第65期(平成27年2月1日－平成28年1月31日),0,1
57,2016-04-28,S1007FFF,E26703,36650.0,株式会社エニグモ,有価証券報告書－第12期(平成27年2月1日－平成28年1月31日),0,1
58,2016-04-28,S1007BY2,E23841,31590.0,丸善ＣＨＩホールディングス株式会社,有価証券報告書－第6期(平成27年2月1日－平成28年1月31日),0,1
59,2016-04-28,S1007FFE,E31902,39210.0,株式会社ネオジャパン,有価証券報告書－第24期(平成27年2月1日－平成28年1月31日),0,1
60,2016-04-28,S1007FVW,E31382,45920.0,サンバイオ株式会社,有価証券報告書－第3期(平成27年2月1日－平成28年1月31日),0,1
61,2016-04-28,S1007FNL,E26095,31690.0,株式会社ミサワ,有価証券報告書－第57期(平成27年2月1日－平成28年1月31日),0,1
62,2016-05-12,S1007HLO,E25830,,クレディ・アグリコル・コーポレート・アンド・インベストメント・バンク,有価証券報告書,0,0
63,2016-05-12,S1007H25,E05923,,コーペラティブ・ラボバンク・ウー・アー,有価証券報告書,0,0
64,2016-05-12,S1007I6O,E02706,98420.0,アークランドサカモト株式会社,有価証券報告書－第47期(平成27年2月21日－平成28年2月20日),0,1
65,2016-05-13,S1007ID1,E03415,27780.0,パレモ・ホールディングス株式会社,有価証券報告書－第31期(平成27年2月21日－平成28年2月20日),0,1
66,2016-05-13,S1007IJ0,E03419,,株式会社サッポロドラッグストアー,有価証券報告書－第34期(平成27年2月16日－平成28年2月15日),0,1
67,2016-05-16,S1007HLQ,E03439,33330.0,株式会社あさひ,有価証券報告書－第41期(平成27年2月21日－平成28年2月20日),0,1
68,2016-05-16,S1007J5E,E03137,82270.0,株式会社しまむら,有価証券報告書－第63期(平成27年2月21日－平成28年2月20日),0,1
69,2016-05-16,S1007H2A,E05907,,ルノー,有価証券報告書,0,0
70,2016-05-17,S1007J5M,E03100,,さが美グループホールディングス株式会社,有価証券報告書－第42期(平成27年2月21日－平成28年2月20日),0,1
71,2016-05-17,S1007JLY,E01677,62790.0,株式会社瑞光,有価証券報告書－第53期(平成27年2月21日－平成28年2月20日),0,1
72,2016-05-17,S1007JGS,E03144,98430.0,株式会社ニトリホールディングス,有価証券報告書－第44期(平成27年2月21日－平成28年2月20日),0,1
73,2016-05-18,S1007J4T,E03287,75450.0,株式会社西松屋チェーン,有価証券報告書－第60期(平成27年2月21日－平成28年2月20日),0,1
74,2016-05-18,S1007JU9,E04002,89050.0,イオンモール株式会社,有価証券報告書－第105期(平成27年3月1日－平成28年2月29日),0,1
75,2016-05-18,S1007IYK,E03119,82170.0,株式会社オークワ,有価証券報告書－第47期(平成27年2月21日－平成28年2月20日),0,1
76,2016-05-19,S1007K49,E03244,74480.0,株式会社ジーンズメイト,有価証券報告書－第56期(平成27年2月21日－平成28年2月20日),0,1
77,2016-05-19,S1007JMA,E03250,74650.0,マックスバリュ北海道株式会社,有価証券報告書－第55期(平成27年3月1日－平成28年2月29日),0,1
78,2016-05-19,S1007K6E,E03093,81660.0,株式会社タカキュー,有価証券報告書－第67期(平成27年3月1日－平成28年2月29日),0,1
79,2016-05-19,S1007K7B,E03350,,株式会社ダイユーエイト,有価証券報告書－第40期(平成27年2月21日－平成28年2月20日),0,1
80,2016-05-19,S1007K4V,E03031,,株式会社金沢名鉄丸越百貨店,有価証券報告書－第100期(平成27年3月1日－平成28年2月29日),0,1
81,2016-05-19,S1007JT1,E03219,99760.0,株式会社　セキチュー,有価証券報告書－第65期(平成27年2月21日－平成28年2月20日),0,1
82,2016-05-20,S1007KCO,E03122,81710.0,マックスバリュ中部株式会社,有価証券報告書－第43期(平成27年3月1日－平成28年2月29日),0,1
83,2016-05-20,S1007G8I,E03370,26860.0,株式会社ジーフット,有価証券報告書－第45期(平成27年3月1日－平成28年2月29日),0,1
84,2016-05-20,S1007KD4,E03118,82780.0,株式会社フジ,有価証券報告書－第49期(平成27年3月1日－平成28年2月29日),0,1
85,2016-05-20,S1007JS6,E03081,82760.0,株式会社　平和堂,有価証券報告書－第59期(平成27年2月21日－平成28年2月20日),0,1
86,2016-05-20,S1007KF3,E03245,74500.0,株式会社サンデー,有価証券報告書－第42期(平成27年3月1日－平成28年2月29日),0,1
